"pid" "gender" "age" "Weight1" "Weight2" "Weight3" "time_az" "interests" "identity_AZ" "identity_US" "needs_met" "rep_ideo" "dem_ideo" "covid_affected" "covid_finance" "wear_mask" "public_mask" "k12" "college" "trump_covid" "ducey_covid" "mayor_covid" "border_wall" "imm_citizenship" "imm_hurt_az" "imm_hurt_culture" "oppose_race_protests" "interact_law" "positive_law" "registered" "plan_to_vote_pres" "vote_pres" "plan_to_vote_senate" "vote_senate" "rep_ft" "dem_ft" "rep_ft_people" "dem_ft_people" "conservative" "hispanic" "race" "christian" "income" "children"
"777" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 1 4 3 3 2 3 1 1 3 3 5 5 3 4 1 1 1 3 5 3 1 1 1 1 1 0 50 0 50 3 0 1 2 2 0
"778" 1 2 4 0.57 0.41 0.35 "<5 years" 1 3 3 3 3 3 2 3 1 1 1 1 4 2 2 3 2 2 3 4 5 2 0 5 1 5 1 90 50 80 20 3 0 1 2 2 0
"779" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 1 3 2 3 2 3 1 1 1 1 5 5 3 1 3 4 4 3 5 3 1 1 1 1 1 20 70 20 75 3 0 1 2 2 0
"780" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 2 5 3 3 3 3 2 3 1 1 3 3 5 5 5 4 2 2 3 2 5 2 1 1 2 1 1 40 45 50 50 3 0 1 2 2 0
"781" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 3 3 3 3 2 1 1 1 3 2 3 3 2 3 3 2 3 3 5 1 1 1 3 1 3 50 50 50 50 3 0 1 2 2 0
"782" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 3 4 5 2 3 2 2 3 3 4 4 2 1 2 2 3 4 3 1 1 1 4 1 4 50 50 100 100 3 0 1 2 2 0
"783" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 3 1 3 2 3 1 5 5 5 2 2 2 1 2 2 3 2 5 1 1 1 6 1 4 50 50 50 50 3 0 1 2 2 0
"784" 2 2 4 0.57 0.41 0.35 "<5 years" 3 4 1 3 3 5 2 3 1 2 3 3 1 2 2 1 1 2 3 5 5 1 1 1 5 1 5 74 26 75 25 3 0 1 2 2 0
"785" 2 2 4 0.57 0.41 0.35 "5-10 years" 1 2 2 3 3 3 2 3 1 2 3 3 5 4 2 4 2 2 1 4 3 1 1 1 6 1 6 10 10 100 100 3 0 1 2 2 0
"786" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 5 2 3 2 3 1 1 1 1 5 5 5 2 2 2 2 5 5 1 1 1 1 1 1 80 20 50 50 3 0 1 2 2 0
"787" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 2 4 2 4 2 3 2 1 2 2 5 4 4 4 2 3 2 4 5 1 1 1 1 1 4 33 45 6 30 3 0 1 2 2 0
"788" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 4 2 3 3 3 2 3 1 3 5 5 2 2 2 1 2 4 4 4 5 1 1 1 5 1 4 70 30 70 30 3 0 1 2 2 0
"789" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 3 1 4 2 5 2 3 1 1 1 1 4 4 4 4 2 4 4 5 5 1 1 1 4 1 5 70 20 75 40 3 0 1 2 2 0
"790" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 2 1 3 2 4 2 1 1 4 4 4 2 2 2 1 2 4 2 4 3 1 1 1 5 1 5 85 20 85 20 3 0 1 2 2 0
"791" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 2 1 3 1 5 2 3 1 1 1 1 2 5 2 1 5 5 2 4 3 1 1 1 5 1 5 75 50 75 50 3 0 1 2 2 0
"792" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 3 2 4 2 3 4 5 4 4 2 2 2 1 2 2 4 4 4 3 1 1 5 1 5 80 10 75 10 3 0 1 2 2 0
"793" 1 2 4 0.57 0.41 0.35 "5-10 years" 1 2 1 2 3 3 2 1 2 1 1 2 5 4 2 4 1 2 2 4 4 1 1 1 1 3 2 25 40 50 70 4 0 1 2 2 0
"794" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 1 2 2 4 2 1 1 1 4 4 2 2 3 1 2 3 4 3 5 1 1 1 4 1 4 75 35 75 50 4 0 1 2 2 0
"795" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 4 1 1 3 2 2 2 3 2 4 5 5 2 4 5 1 1 5 4 4 2 1 1 1 5 1 5 70 35 100 35 4 0 1 2 2 0
"796" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 4 4 1 3 2 2 2 3 1 1 5 4 1 2 2 1 2 4 5 4 5 1 1 1 5 1 5 60 0 80 10 4 0 1 2 2 0
"797" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 2 1 4 3 3 2 3 1 1 1 1 2 4 4 1 2 4 4 4 5 4 1 1 5 1 2 20 0 50 50 4 0 1 2 2 0
"798" 3 2 4 0.57 0.41 0.35 "<5 years" 1 4 2 3 3 3 2 3 1 1 3 3 5 5 2 3 3 3 4 4 5 1 1 2 2 2 2 0 0 0 0 4 0 1 2 2 0
"799" 3 2 4 0.57 0.41 0.35 "5-10 years" 1 3 1 3 1 4 2 3 1 5 2 2 2 1 1 1 2 2 2 4 5 1 1 1 5 1 4 70 0 100 0 4 0 1 2 2 0
"800" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 4 1 4 1 3 2 2 5 5 5 5 4 5 1 5 4 4 5 1 1 1 5 1 4 50 25 50 25 4 0 1 2 2 0
"801" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 4 1 3 3 3 2 3 1 2 3 3 1 3 3 3 3 3 3 3 5 3 1 1 5 1 4 50 50 50 50 4 0 1 2 2 0
"802" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 3 2 4 2 3 2 1 2 2 3 4 2 1 4 4 5 4 5 1 1 1 4 1 5 50 10 100 20 4 0 1 2 2 0
"803" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 3 3 5 2 3 2 5 5 5 1 4 3 1 4 4 4 4 3 1 1 1 5 1 5 63 3 63 50 4 0 1 2 2 0
"804" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 1 1 4 2 5 2 3 1 1 4 3 1 2 1 1 5 5 5 4 3 1 1 1 5 1 5 90 0 100 0 4 0 1 2 2 0
"805" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 1 1 2 3 5 2 3 2 1 4 4 1 1 2 1 4 5 5 5 3 1 1 1 5 1 5 100 0 100 0 4 0 1 2 2 0
"806" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 2 1 3 2 4 2 3 1 5 5 5 1 3 2 1 4 2 3 5 4 1 1 1 5 1 5 55 10 85 15 4 0 1 2 2 0
"807" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 4 4 3 2 3 2 3 1 1 3 2 3 2 2 4 2 2 2 2 5 1 1 1 5 1 5 75 25 75 25 4 0 1 2 2 0
"808" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 2 3 3 5 2 3 2 1 5 4 1 4 4 1 2 2 2 4 5 1 1 1 5 1 5 80 10 100 0 4 0 1 2 2 0
"809" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 3 2 2 2 3 1 1 3 5 1 1 4 1 2 3 3 4 5 1 1 1 5 1 5 75 1 90 45 4 0 1 2 2 0
"810" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 1 3 2 3 2 3 2 2 4 4 1 2 2 1 3 4 4 4 5 1 1 1 5 1 5 75 0 100 0 4 0 1 2 2 0
"811" 3 2 4 0.57 0.41 0.35 "5-10 years" 2 4 1 3 2 4 2 3 1 1 3 3 1 1 3 1 2 5 4 4 5 1 1 1 5 1 5 80 10 100 20 4 0 1 2 2 0
"812" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 4 3 2 2 1 1 4 5 5 1 2 4 5 5 5 4 4 5 1 1 1 5 1 5 60 10 75 10 4 0 1 2 2 0
"813" 3 2 4 0.57 0.41 0.35 "<5 years" 1 5 1 3 2 3 2 3 1 1 5 5 3 2 3 1 2 3 2 4 5 2 1 1 5 1 5 8 0 9 0 4 0 1 2 2 0
"814" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 4 3 4 2 3 1 5 5 5 1 4 5 1 3 4 4 4 5 1 1 1 5 1 5 75 25 100 25 5 0 1 2 2 0
"815" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 1 3 3 3 2 3 2 3 5 5 3 3 3 1 5 4 4 4 5 3 1 1 4 1 3 50 50 50 50 5 0 1 2 2 0
"816" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 5 1 4 2 5 2 3 2 2 5 5 1 1 1 1 5 5 5 4 5 1 1 1 5 1 4 85 0 90 5 5 0 1 2 2 0
"817" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 1 3 5 2 3 1 1 5 5 1 1 2 1 2 4 3 4 3 1 1 1 5 1 5 90 0 100 0 5 0 1 2 2 0
"818" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 1 1 5 2 3 1 5 5 5 1 1 1 1 5 1 1 5 4 1 1 1 5 1 5 80 1 100 1 5 0 1 2 2 0
"819" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 5 1 1 4 1 3 2 3 1 2 4 4 1 2 1 1 2 4 2 5 4 1 1 1 5 1 5 90 5 100 25 5 0 1 2 2 0
"820" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 6 1 3 2 5 1 3 1 5 5 5 1 2 4 1 2 4 3 4 5 1 1 1 5 1 5 85 0 95 0 5 0 1 2 2 0
"821" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 5 2 4 5 3 2 3 1 1 4 4 1 1 3 1 5 4 3 4 5 1 1 1 5 1 5 95 0 99 0 5 0 1 2 2 0
"822" 3 2 4 0.57 0.41 0.35 "<5 years" 1 3 1 2 2 2 2 3 4 5 5 5 1 4 3 1 5 5 3 4 5 1 1 1 5 1 5 75 0 100 0 5 0 1 2 2 0
"823" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 1 1 2 1 4 2 3 1 2 4 2 1 1 3 1 4 4 4 4 5 1 1 1 5 1 5 100 0 100 0 5 0 1 2 2 0
"824" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 1 1 3 3 2 3 2 5 5 5 1 1 1 1 2 4 5 4 5 1 1 1 5 1 5 100 0 100 0 5 0 1 2 2 0
"825" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 4 2 5 2 3 1 2 4 4 1 1 2 1 5 4 5 4 5 1 1 1 5 1 5 80 0 85 10 5 0 1 2 2 0
"826" 3 2 4 0.57 0.41 0.35 "<5 years" 3 7 1 3 2 3 2 3 2 1 5 5 3 4 4 1 5 5 5 4 5 1 1 1 5 1 5 1 0 75 0 5 0 1 2 2 0
"827" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 1 3 1 1 2 3 5 5 5 5 1 1 2 1 5 5 5 4 5 4 1 1 5 1 5 100 0 100 0 5 0 1 2 2 0
"828" 3 2 4 0.57 0.41 0.35 "<5 years" 4 3 3 3 4 2 2 3 2 2 5 5 2 2 2 1 5 1 1 4 4 1 0 5 5 5 5 99 10 100 50 5 0 1 2 2 0
"829" 3 2 4 0.57 0.41 0.35 "5-10 years" 2 3 1 3 3 3 2 3 4 5 5 5 2 4 4 1 5 3 3 4 4 1 1 1 5 1 6 40 1 60 1 5 0 1 2 2 0
"830" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 4 3 3 2 3 1 5 5 5 1 2 1 1 5 5 5 4 5 1 1 1 5 1 6 80 0 100 0 5 0 1 2 2 0
"831" 3 2 4 1.02 0.41 0.29 "More than 10 Years" 2 2 1 2 2 3 2 3 1 4 5 4 1 1 2 1 2 3 4 4 4 1 1 1 5 1 5 95 25 90 25 5 0 2 2 2 0
"832" 3 2 4 0.64 0.41 0.87 "More than 10 Years" 3 2 1 3 3 4 2 3 1 1 5 5 1 1 5 1 5 4 4 4 5 1 1 1 5 1 5 95 10 95 10 4 0 5 2 2 0
"833" 3 2 4 0.64 0.41 0.87 "More than 10 Years" 3 2 1 3 1 5 2 3 1 3 3 3 2 2 3 1 2 3 3 4 5 1 1 1 5 1 5 50 0 50 0 5 0 5 2 2 0
"834" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 2 1 1 3 3 3 2 3 1 1 1 1 5 5 1 4 1 1 2 1 5 1 1 1 1 1 1 10 100 0 100 1 0 1 3 2 0
"835" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 3 1 3 2 3 1 1 2 2 5 4 3 4 1 1 1 2 5 3 1 1 1 1 1 10 90 25 90 2 0 1 3 2 0
"836" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 3 1 4 2 3 2 5 5 4 5 1 2 4 1 1 1 5 5 4 1 1 1 1 1 50 50 50 50 2 0 1 3 2 0
"837" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 1 5 5 2 3 1 1 1 1 5 5 1 4 1 1 1 1 5 5 1 1 1 1 1 0 100 0 100 2 0 1 3 2 0
"838" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 2 3 3 2 2 1 2 1 3 3 4 4 4 2 2 4 3 4 5 2 1 1 3 2 3 50 50 70 70 2 0 1 3 2 0
"839" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 3 1 2 2 3 1 1 1 1 5 5 2 5 1 1 1 2 5 2 1 1 1 1 1 10 70 50 70 3 0 1 3 2 0
"840" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 3 1 2 4 2 2 3 1 1 2 2 2 2 1 1 2 4 3 4 5 1 1 1 5 1 4 65 2 100 35 3 0 1 3 2 0
"841" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 1 3 3 3 2 3 4 5 4 4 3 3 3 5 1 1 1 4 5 1 1 1 1 1 1 50 70 50 70 3 0 1 3 2 0
"842" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 3 2 1 3 3 3 2 3 1 1 2 2 5 4 2 2 1 1 2 4 5 1 1 1 1 1 4 60 50 60 60 3 0 1 3 2 0
"843" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 5 1 4 5 3 2 1 2 1 4 3 5 2 2 2 2 1 2 4 5 1 1 1 2 1 1 25 17 50 50 4 0 1 3 2 0
"844" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 2 1 2 2 5 2 3 2 2 4 5 2 2 3 1 5 4 5 4 5 1 1 1 5 1 5 80 2 100 0 4 0 1 3 2 0
"845" 3 2 4 0.57 0.41 0.35 "<5 years" 4 4 1 3 3 2 2 3 4 5 5 5 2 2 3 2 1 3 3 4 5 3 1 1 5 1 5 60 30 80 10 4 0 1 3 2 0
"846" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 1 1 3 2 5 2 3 4 5 5 5 1 4 5 1 2 4 4 4 4 1 1 1 5 1 5 75 0 100 0 5 0 1 3 2 0
"847" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 1 3 2 5 2 3 1 2 1 1 1 4 1 1 1 5 5 4 5 1 1 1 5 1 5 75 0 100 0 5 0 1 3 2 0
"848" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 3 3 4 2 3 3 5 5 5 1 3 3 1 5 5 5 5 5 1 1 1 5 1 5 100 0 50 50 5 0 1 3 2 0
"849" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 3 1 5 2 3 1 3 3 2 1 1 2 2 4 4 4 4 5 1 1 1 5 1 5 100 0 90 0 5 0 1 5 2 0
"850" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 4 1 5 2 5 2 3 5 5 5 5 1 5 5 1 5 5 5 4 5 1 1 1 5 1 5 75 0 85 0 5 0 1 5 2 0
"851" 1 2 4 0.57 0.41 0.35 "5-10 years" 4 3 1 3 2 3 1 3 1 2 1 1 5 4 3 4 1 1 1 1 5 1 1 1 1 1 1 10 55 25 65 1 0 1 6 2 0
"852" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 1 3 1 3 2 3 1 1 1 1 5 4 2 5 1 1 1 1 5 1 1 1 1 1 1 0 90 0 90 1 0 1 6 2 0
"853" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 4 4 3 3 2 1 1 1 1 1 5 5 3 4 1 1 1 2 5 1 1 1 1 1 1 0 95 0 50 1 0 1 6 2 0
"854" 1 2 4 0.57 0.41 0.35 "5-10 years" 3 4 2 5 1 3 2 1 1 1 1 1 5 5 1 5 1 1 1 5 5 1 1 1 1 1 1 0 100 0 100 1 0 1 6 2 0
"855" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 2 2 4 2 3 1 1 2 4 5 5 2 1 1 1 1 2 5 2 1 1 1 1 1 0 100 0 100 1 0 1 6 2 0
"856" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 2 1 5 1 5 2 1 1 1 1 3 5 5 4 5 1 1 1 1 5 1 1 1 1 1 1 0 100 0 100 2 0 1 6 2 0
"857" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 3 4 1 4 2 3 2 3 1 1 3 3 5 4 2 4 1 1 2 2 5 1 1 1 1 1 1 0 50 1 75 2 0 1 6 2 0
"858" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 3 1 1 4 2 3 2 3 1 1 3 3 5 5 3 4 1 1 3 4 5 1 1 1 1 1 1 0 90 35 90 2 0 1 6 2 0
"859" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 2 4 1 3 2 3 1 1 1 1 5 5 1 5 1 5 3 2 4 2 1 1 1 1 1 25 70 25 40 2 0 1 6 2 0
"860" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 4 2 3 2 3 2 3 2 2 1 1 5 5 3 4 2 2 3 2 5 2 1 1 1 1 1 0 5 0 5 2 0 1 6 2 0
"861" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 4 1 4 1 3 2 1 2 1 2 1 5 4 3 2 1 2 2 4 5 1 1 1 1 1 1 5 70 10 90 3 0 1 6 2 0
"862" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 4 4 4 5 2 3 2 3 1 1 1 1 5 4 2 4 1 1 3 2 5 3 1 1 1 1 1 0 85 5 90 3 0 1 6 2 0
"863" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 2 3 1 3 3 3 2 3 1 2 3 3 5 2 3 3 4 2 3 4 5 5 1 1 1 1 1 0 50 30 50 3 0 1 6 2 0
"864" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 2 1 1 3 3 2 1 3 1 1 3 3 5 4 1 3 1 2 2 2 5 1 1 1 2 1 1 10 40 10 90 3 0 1 6 2 0
"865" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 3 5 3 5 1 3 2 3 1 1 3 4 5 4 3 4 1 1 3 4 5 1 1 1 1 1 1 10 50 50 50 3 0 1 6 2 0
"866" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 4 3 2 3 2 3 1 3 1 3 5 3 3 4 3 2 2 2 5 3 1 1 1 1 1 0 50 0 75 3 0 1 6 2 0
"867" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 4 7 2 5 3 2 2 3 1 1 1 1 5 5 4 4 4 2 3 1 5 4 1 1 1 1 1 0 50 0 50 3 0 1 6 2 0
"868" 2 2 4 0.57 0.41 0.35 "5-10 years" 4 5 1 3 1 3 2 3 1 1 3 2 5 5 2 4 1 1 2 2 5 4 1 1 1 1 1 0 40 10 40 3 0 1 6 2 0
"869" 2 2 4 0.57 0.41 0.35 "More than 10 Years" 1 4 2 3 3 3 2 3 1 2 3 3 4 2 1 4 2 1 3 5 5 1 0 5 3 5 3 0 0 0 0 3 0 1 6 2 0
"870" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 3 1 3 2 5 2 3 1 1 2 2 5 4 3 2 2 3 2 3 3 2 1 1 3 1 5 50 10 50 10 3 0 1 6 2 0
"871" 2 2 4 0.57 0.41 0.35 "5-10 years" 1 3 1 5 2 2 2 3 2 2 3 3 5 5 5 5 5 5 4 5 3 1 1 1 1 1 1 0 50 25 25 4 0 1 6 2 0
"872" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 4 1 3 3 3 2 1 1 1 3 3 5 4 1 2 1 2 3 1 5 2 1 1 1 1 1 10 55 40 60 4 0 1 6 2 0
"873" 3 2 4 0.57 0.41 0.35 "<5 years" 1 3 1 3 3 3 2 3 2 5 5 1 2 2 3 1 4 3 3 4 5 2 1 1 4 1 4 60 1 90 10 4 0 1 6 2 0
"874" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 5 3 3 2 2 2 3 4 2 3 3 4 4 2 4 1 3 4 5 5 1 1 1 3 1 5 50 25 50 50 4 0 1 6 2 0
"875" 3 2 4 0.57 0.41 0.35 "<5 years" 4 4 2 3 4 4 2 3 1 5 5 5 4 4 4 1 2 4 3 4 5 1 0 1 5 1 5 50 10 100 0 4 0 1 6 2 0
"876" 3 2 4 0.57 0.41 0.35 "<5 years" 1 1 1 3 2 5 2 3 1 1 3 2 1 1 3 1 3 1 2 4 3 1 1 1 5 1 5 100 0 100 0 4 0 1 6 2 0
"877" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 4 1 1 1 2 4 2 3 1 1 3 3 1 1 1 1 5 4 5 4 5 1 1 1 5 1 5 96 4 96 8 4 0 1 6 2 0
"878" 3 2 4 0.57 0.41 0.35 "5-10 years" 4 4 1 2 4 2 2 3 4 4 5 5 1 2 4 1 1 4 3 4 5 2 1 1 5 1 5 80 0 90 0 4 0 1 6 2 0
"879" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 1 3 2 4 2 3 2 3 5 5 1 2 4 1 2 4 4 4 5 3 1 1 5 1 5 80 0 100 0 4 0 1 6 2 0
"880" 3 2 4 0.57 0.41 0.35 "5-10 years" 1 4 1 3 3 3 2 3 1 1 1 1 5 4 3 2 2 2 4 4 5 1 1 1 6 1 4 40 40 40 40 5 0 1 6 2 0
"881" 3 2 4 0.57 0.41 0.35 "5-10 years" 1 4 1 4 3 3 2 3 4 5 5 5 2 3 3 1 5 5 5 1 5 1 1 1 5 1 5 45 0 45 0 5 0 1 6 2 0
"882" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 2 3 5 2 3 1 3 4 3 1 1 1 1 2 5 5 3 5 1 1 1 5 1 5 90 0 100 0 5 0 1 6 2 0
"883" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 1 3 2 3 2 3 1 3 5 5 1 2 3 1 4 2 2 4 5 1 1 1 5 1 5 60 10 80 10 5 0 1 6 2 0
"884" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 1 1 3 3 2 2 3 1 1 5 5 2 1 3 1 1 4 4 4 5 1 1 1 5 1 5 100 0 50 50 5 0 1 6 2 0
"885" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 3 3 1 3 1 3 2 1 2 5 5 5 1 2 3 1 4 5 5 4 5 1 1 1 5 1 5 75 0 100 0 5 0 1 6 2 0
"886" 2 2 4 1.02 0.41 0.29 "More than 10 Years" 5 7 1 3 1 3 2 3 1 1 1 1 5 5 3 4 3 3 3 1 3 4 1 2 1 2 1 1 50 1 80 2 0 2 6 2 0
"887" 2 2 4 0.49 0.41 0.13 "More than 10 Years" 3 2 2 4 1 4 2 3 1 1 1 1 5 5 2 5 2 2 2 3 5 1 1 1 1 1 1 20 50 10 30 3 0 3 6 2 0
"888" 1 2 4 4.49 0.41 3.17 "More than 10 Years" 1 5 5 3 3 2 2 1 1 1 1 1 5 5 2 5 1 1 1 1 5 4 1 1 1 1 1 0 90 0 100 1 1 5 6 2 0
"889" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 2 3 1 4 1 4 2 3 1 1 2 2 5 4 2 5 1 1 1 1 4 1 1 1 1 1 1 10 80 10 90 2 0 1 1 3 0
"890" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 1 6 2 4 2 2 2 3 1 1 1 1 5 5 4 5 1 1 1 4 3 1 1 1 1 1 1 0 70 30 80 3 0 1 1 3 0
"891" 1 2 4 0.56 0.41 0.35 "5-10 years" 3 4 2 4 3 3 2 3 1 1 5 5 5 5 3 5 2 2 3 4 5 1 1 1 1 1 1 0 70 0 100 3 0 1 1 3 0
"892" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 3 4 1 3 3 3 2 1 1 1 3 3 3 3 3 2 4 5 3 4 5 1 1 1 3 1 3 0 0 0 0 3 0 1 1 3 0
"893" 2 2 4 0.56 0.41 0.35 "5-10 years" 1 3 1 3 4 2 2 3 3 4 5 4 2 2 2 1 3 4 2 4 2 1 1 1 5 1 5 51 49 60 60 3 0 1 1 3 0
"894" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 3 1 1 3 3 4 2 3 1 1 3 4 1 1 1 1 1 1 1 4 5 1 1 1 3 1 3 50 20 50 20 4 0 1 1 3 0
"895" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 3 1 3 2 3 1 1 2 2 2 1 1 1 1 2 1 4 5 1 1 1 3 1 4 80 20 80 20 4 0 1 1 3 0
"896" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 4 1 4 2 4 2 3 2 4 4 2 2 2 3 1 2 4 3 5 5 2 1 1 5 1 4 65 1 80 10 4 0 1 1 3 0
"897" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 3 2 3 3 3 2 3 1 2 5 5 3 4 3 4 2 2 2 4 5 1 1 1 3 1 5 75 10 75 10 4 0 1 1 3 0
"898" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 3 6 1 4 2 3 2 3 1 1 4 1 1 2 1 1 5 4 5 4 5 1 1 1 5 1 5 66 20 75 20 4 0 1 1 3 0
"899" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 3 2 5 2 3 1 1 5 5 1 1 2 1 2 1 2 4 5 1 1 1 5 1 5 95 0 95 0 5 0 1 1 3 0
"900" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 4 3 3 2 3 2 1 3 3 5 5 2 4 1 1 1 2 5 1 1 1 1 1 1 0 75 50 75 1 0 1 2 3 0
"901" 1 2 4 0.56 0.41 0.35 "5-10 years" 1 3 3 3 3 4 2 3 1 1 3 3 5 4 1 4 2 1 3 2 5 1 1 1 1 1 1 0 75 50 75 1 0 1 2 3 0
"902" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 4 3 3 3 2 3 2 3 2 1 4 4 5 5 2 4 2 1 1 1 5 3 1 1 1 1 1 0 100 0 100 1 0 1 2 3 0
"903" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 4 3 1 4 3 2 2 3 1 1 2 2 5 4 2 5 1 1 3 2 4 1 1 1 1 1 1 0 55 0 55 2 0 1 2 3 0
"904" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 3 2 3 2 3 2 1 3 3 5 4 2 1 1 2 3 2 5 1 1 1 1 1 1 45 55 35 45 3 0 1 2 3 0
"905" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 4 2 3 2 3 1 1 5 5 5 4 2 5 2 4 3 5 5 1 1 1 1 1 1 35 87 50 90 3 0 1 2 3 0
